2017-02-08 17:11:10.6686 | DEBUG | Preloaded all referenced assemblies with System.Web.Compilation.BuildManager.GetReferencedAssemblies() | 
2017-02-09 12:34:16.3956 | DEBUG | Replaced IDependencyResolver of type 'System.Web.Mvc.DependencyResolver+DefaultDependencyResolver' with proxy implementation. | 
2017-02-09 12:34:16.3956 | DEBUG | Setup IInspector of type 'Glimpse.Mvc.Inspector.DependencyInjectionInspector'. | 
2017-02-09 12:34:16.4086 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IControllerFactory'. | 
2017-02-09 12:34:16.4086 | DEBUG | Proxied IControllerFactory of type 'System.Web.Mvc.DefaultControllerFactory'. | 
2017-02-09 12:34:16.4086 | DEBUG | Setup IInspector of type 'Glimpse.Mvc.Inspector.ExecutionInspector'. | 
2017-02-09 12:34:16.4086 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.ValueProviderFactory'. | 
2017-02-09 12:34:16.4086 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.ChildActionValueProviderFactory' with proxy implementation. | 
2017-02-09 12:34:16.4086 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.FormValueProviderFactory' with proxy implementation. | 
2017-02-09 12:34:16.4086 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.JsonValueProviderFactory' with proxy implementation. | 
2017-02-09 12:34:16.4086 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.RouteDataValueProviderFactory' with proxy implementation. | 
2017-02-09 12:34:16.4086 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.QueryStringValueProviderFactory' with proxy implementation. | 
2017-02-09 12:34:16.4086 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.HttpFileCollectionValueProviderFactory' with proxy implementation. | 
2017-02-09 12:34:16.4086 | INFO | Replaced ValueProviderFactory of type 'System.Web.Mvc.JQueryFormValueProviderFactory' with proxy implementation. | 
2017-02-09 12:34:16.4216 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IModelBinder'. | 
2017-02-09 12:34:16.4376 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.HttpPostedFileBaseModelBinder' with proxy implementation. | 
2017-02-09 12:34:16.4376 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IModelBinder'. | 
2017-02-09 12:34:16.4376 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.ByteArrayModelBinder' with proxy implementation. | 
2017-02-09 12:34:16.4376 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IModelBinder'. | 
2017-02-09 12:34:16.4376 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.LinqBinaryModelBinder' with proxy implementation. | 
2017-02-09 12:34:16.4376 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IModelBinder'. | 
2017-02-09 12:34:16.4376 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.CancellationTokenModelBinder' with proxy implementation. | 
2017-02-09 12:34:16.4376 | DEBUG | get_Binders method of type 'System.Web.Mvc.DefaultModelBinder' is not proxyable. | 
2017-02-09 12:34:16.4376 | DEBUG | set_Binders method of type 'System.Web.Mvc.DefaultModelBinder' is not proxyable. | 
2017-02-09 12:34:16.4376 | DEBUG | GetFilteredModelProperties method of type 'System.Web.Mvc.DefaultModelBinder' is not proxyable. | 
2017-02-09 12:34:16.4376 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.DefaultModelBinder'. | 
2017-02-09 12:34:16.4376 | INFO | Replaced IModelBinder of type 'System.Web.Mvc.DefaultModelBinder' with proxy implementation. | 
2017-02-09 12:34:16.4376 | DEBUG | Setup IInspector of type 'Glimpse.Mvc.Inspector.ModelBinderInspector'. | 
2017-02-09 12:34:16.4526 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IViewEngine'. | 
2017-02-09 12:34:16.4526 | INFO | Replaced IViewEngine of type 'System.Web.Mvc.WebFormViewEngine' with proxy implementation. | 
2017-02-09 12:34:16.4526 | DEBUG | Methods inspected via proxy generation hook on type 'System.Web.Mvc.IViewEngine'. | 
2017-02-09 12:34:16.4526 | INFO | Replaced IViewEngine of type 'System.Web.Mvc.RazorViewEngine' with proxy implementation. | 
2017-02-09 12:34:16.4526 | DEBUG | Setup IInspector of type 'Glimpse.Mvc.Inspector.ViewEngineInspector'. | 
2017-02-09 12:34:16.4996 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:34:22.5943 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:34:23.0043 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:34:23.0043 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:34:23.0043 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:34:23.0043 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:35:15.9346 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:35:15.9526 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:35:16.9997 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:35:17.4087 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:35:17.4087 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:35:17.4487 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:35:17.4487 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:35:30.3780 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:35:30.3780 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:36:35.5836 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:36:35.5836 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:36:45.4405 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:36:45.4405 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:36:59.2007 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:36:59.2007 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:38:46.1329 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:38:46.2079 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:38:46.5987 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:38:46.5987 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:38:46.6367 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:38:46.6367 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:39:18.8908 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:39:18.8908 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:39:32.4064 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:39:32.4064 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' during RuntimeEvent 'BeginRequest'. | 
2017-02-09 12:44:04.2355 | DEBUG | Preloaded all referenced assemblies with System.Web.Compilation.BuildManager.GetReferencedAssemblies() | 
2017-02-09 12:44:09.4910 | DEBUG | Discovering IClientScript's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:44:09.4960 | WARN | Failed to load type when getting types from assembly 'Castle.DynamicProxy2, Version=2.0.3.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc' | System.TypeLoadException--Could not load type 'Castle.Core.Interceptor.IInvocation' from assembly 'Castle.Core, Version=3.2.0.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc'.--
2017-02-09 12:44:09.4960 | WARN | Failed to load type when getting types from assembly 'Castle.DynamicProxy2, Version=2.0.3.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc' | System.TypeLoadException--Could not load type 'Castle.Core.Interceptor.IInvocation' from assembly 'Castle.Core, Version=3.2.0.0, Culture=neutral, PublicKeyToken=407dd0808d44fbdc'.--
2017-02-09 12:44:09.4960 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.TypeLoadException--Method 'Run' in type 'NUnit.Util.MultipleTestDomainRunner' from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' does not have an implementation.--
2017-02-09 12:44:09.4960 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.TypeLoadException--Could not load type 'NUnit.Core.ResultVisitor' from assembly 'nunit.core.interfaces, Version=2.6.2.12296, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77'.--
2017-02-09 12:44:09.4960 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.MissingMethodException--Method not found: 'Void NUnit.Core.EventListener.TestFinished(NUnit.Core.TestCaseResult)'.--
2017-02-09 12:44:09.4960 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.TypeLoadException--Could not load type 'NUnit.Core.ResultVisitor' from assembly 'nunit.core.interfaces, Version=2.6.2.12296, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77'.--
2017-02-09 12:44:09.4960 | WARN | Failed to load type when getting types from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' | System.TypeLoadException--Method 'IsAddinRegistered' in type 'NUnit.Util.AddinRegistry' from assembly 'nunit.util, Version=2.4.6.0, Culture=neutral, PublicKeyToken=96d09a1eb7f44a77' does not have an implementation.--
2017-02-09 12:44:09.5480 | DEBUG | Discovered IClientScript of type 'Glimpse.Core.ClientScript.Client' and added it to collection. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovered IClientScript of type 'Glimpse.Core.ClientScript.Data' and added it to collection. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovered IClientScript of type 'Glimpse.Core.ClientScript.Metadata' and added it to collection. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovering IInspector's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovered IInspector of type 'Glimpse.AspNet.Inspector.RoutesInspector' and added it to collection. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovered IInspector of type 'Glimpse.Core.Inspector.TraceInspector' and added it to collection. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovered IInspector of type 'Glimpse.Mvc.Inspector.DependencyInjectionInspector' and added it to collection. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovered IInspector of type 'Glimpse.Mvc.Inspector.ExecutionInspector' and added it to collection. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovered IInspector of type 'Glimpse.Mvc.Inspector.ModelBinderInspector' and added it to collection. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovered IInspector of type 'Glimpse.Mvc.Inspector.ViewEngineInspector' and added it to collection. | 
2017-02-09 12:44:09.5480 | DEBUG | Discovering IResource's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.AjaxResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.ClientResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.ConfigurationResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.ConfigurationScriptResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.ConfigurationStyleResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.HistoryResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.LogoResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.LogosResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.MetadataResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.PopupRedirectResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.PopupResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.RequestResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.SpriteResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovered IResource of type 'Glimpse.Core.Resource.VersionCheckResource' and added it to collection. | 
2017-02-09 12:44:09.5590 | DEBUG | Discovering ISerializationConverter's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.AspNet.SerializationConverter.ConfigurationModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.AspNet.SerializationConverter.ConfigurationRoleManagerProviderSettingsModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.AspNet.SerializationConverter.EnvironmentModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.AspNet.SerializationConverter.ListOfRouteModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.AspNet.SerializationConverter.RequestModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.AspNet.SerializationConverter.SessionModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.CSharpTypeConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.DateTimeConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.EnumerableOfITimelineMessageConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.GlimpseMetadataConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.GlimpseRequestConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.GlimpseRequestHeadersConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.ListOfTraceMessageConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.MethodInfoConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.TabMetadataConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.TabResultConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.TimelineEventModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Core.SerializationConverter.TimeSpanConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Mvc.SerializationConverter.CultureConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Mvc.SerializationConverter.ListOfExecutionModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Mvc.SerializationConverter.ListOfMetadataItemModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Mvc.SerializationConverter.ListOfViewsModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Mvc.SerializationConverter.MvcDisplayModelConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovered ISerializationConverter of type 'Glimpse.Mvc.SerializationConverter.UrlParameterConverter' and added it to collection. | 
2017-02-09 12:44:09.5740 | DEBUG | Discovering ITab's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.AspNet.Tab.Cache' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.AspNet.Tab.Configuration' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.AspNet.Tab.Environment' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.AspNet.Tab.Request' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.AspNet.Tab.Routes' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.AspNet.Tab.Server' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.AspNet.Tab.Session' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.Core.Tab.Timeline' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.Core.Tab.Trace' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.Mvc.Tab.Execution' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.Mvc.Tab.Metadata' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.Mvc.Tab.ModelBinding' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered ITab of type 'Glimpse.Mvc.Tab.Views' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovering IDisplay's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IDisplay of type 'Glimpse.AspNet.Display.EnvironmentDisplay' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IDisplay of type 'Glimpse.Core.Display.TimingsDisplay' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IDisplay of type 'Glimpse.Mvc.Display.MvcDisplay' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovering IRuntimePolicy's in 'C:\Windows\Microsoft.NET\Framework\v4.0.30319\Temporary ASP.NET Files\vs\0ce2b846\256b3c11' and all sub directories. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IRuntimePolicy of type 'Glimpse.AspNet.Policy.LocalPolicy' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IRuntimePolicy of type 'Glimpse.Core.Policy.ContentTypePolicy' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IRuntimePolicy of type 'Glimpse.Core.Policy.ControlCookiePolicy' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IRuntimePolicy of type 'Glimpse.Core.Policy.GlimpseResourcePolicy' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' and added it to collection. | 
2017-02-09 12:44:09.5890 | DEBUG | Discovered IRuntimePolicy of type 'Glimpse.Core.Policy.UriPolicy' and added it to collection. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<PersistMessages>b__0' on type 'Glimpse.Core.Extensions.TabContextExtensions+<>c__DisplayClass1`1[Glimpse.Core.Message.ITimelineMessage]' has been subscribed to all 'Glimpse.Core.Message.ITimelineMessage' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<Setup>b__0' on type 'Glimpse.Mvc.Display.MvcDisplay+<>c__DisplayClass4' has been subscribed to all 'Glimpse.Mvc.AlternateType.ActionInvoker+InvokeActionMethod+Message' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<Setup>b__1' on type 'Glimpse.Mvc.Display.MvcDisplay+<>c__DisplayClass4' has been subscribed to all 'Glimpse.Mvc.AlternateType.ViewEngine+FindViews+Message' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<Setup>b__2' on type 'Glimpse.Mvc.Display.MvcDisplay+<>c__DisplayClass4' has been subscribed to all 'Glimpse.Mvc.AlternateType.View+Render+Message' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<Setup>b__3' on type 'Glimpse.Mvc.Display.MvcDisplay+<>c__DisplayClass4' has been subscribed to all 'Glimpse.AspNet.AlternateType.RouteBase+GetRouteData+Message' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<PersistMessages>b__0' on type 'Glimpse.Core.Extensions.TabContextExtensions+<>c__DisplayClass1`1[Glimpse.AspNet.Message.ProcessConstraintMessage]' has been subscribed to all 'Glimpse.AspNet.Message.ProcessConstraintMessage' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<PersistMessages>b__0' on type 'Glimpse.Core.Extensions.TabContextExtensions+<>c__DisplayClass1`1[Glimpse.AspNet.Message.RouteDataMessage]' has been subscribed to all 'Glimpse.AspNet.Message.RouteDataMessage' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<PersistMessages>b__0' on type 'Glimpse.Core.Extensions.TabContextExtensions+<>c__DisplayClass1`1[Glimpse.Core.Message.ITimelineMessage]' has been subscribed to all 'Glimpse.Core.Message.ITimelineMessage' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<PersistMessages>b__0' on type 'Glimpse.Core.Extensions.TabContextExtensions+<>c__DisplayClass1`1[Glimpse.Core.Message.ITraceMessage]' has been subscribed to all 'Glimpse.Core.Message.ITraceMessage' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<PersistMessages>b__0' on type 'Glimpse.Core.Extensions.TabContextExtensions+<>c__DisplayClass1`1[Glimpse.Mvc.Message.IExecutionMessage]' has been subscribed to all 'Glimpse.Mvc.Message.IExecutionMessage' messages. | 
2017-02-09 12:44:09.6150 | DEBUG | Method '<PersistMessages>b__0' on type 'Glimpse.Core.Extensions.TabContextExtensions+<>c__DisplayClass1`1[Glimpse.Mvc.AlternateType.View+Render+Message]' has been subscribed to all 'Glimpse.Mvc.AlternateType.View+Render+Message' messages. | 
2017-02-09 12:44:09.6190 | DEBUG | Method '<Setup>b__5' on type 'Glimpse.Mvc.Tab.ModelBinding+<>c__DisplayClassd' has been subscribed to all 'Glimpse.Mvc.AlternateType.ValueProvider`1+ContainsPrefix+Message[System.Web.Mvc.IUnvalidatedValueProvider]' messages. | 
